"Linear Velocity"
"Time (sec)","Linear Velocity1 (meter/sec)"
1.15,-1.70572358111783
1.15416666666666,-1.75456991181012
1.15833333333333,-1.80090082847277
1.1625,-1.84457558090692
1.16666666666666,-1.885452327817
1.17083333333333,-1.92338884133983
1.175,-1.9582432661051
1.17916666666666,-1.98987492773323
1.18333333333333,-2.01814518476963
1.1875,-2.04291831730636
1.19166666666666,-2.06406244486032
1.19583333333333,-2.08145046538794
1.2,-2.09496100690684
1.20416666666666,-2.10447938273071
1.20833333333333,-2.10989854110705
1.2125,-2.11111999996694
1.21666666666666,-2.10805475744433
1.22083333333333,-2.10062416911092
1.225,-2.08876078311904
1.22916666666666,-2.07240912488936
1.23333333333333,-2.05152642363751
1.2375,-2.02608327359439
1.24166666666666,-1.99606422363929
1.24583333333333,-1.96146828986545
1.25,-1.92230938644658
1.25416666666666,-1.87861667121049
1.25833333333333,-1.83043480310247
1.2625,-1.77782410976457
1.26666666666666,-1.72086066433475
1.27083333333333,-1.65963627134112
1.275,-1.59425836250983
1.27916666666666,-1.52484980392844
1.28333333333333,-1.451548616721
1.2875,-1.37450761402539
1.29166666666666,-1.2938939574257
1.29583333333333,-1.20988863667475
1.3,-1.12268587658062
1.30416666666666,-1.0324924755098
1.30833333333333,-0.939527079938869
1.3125,-0.844019399781343
1.31666666666666,-0.74620936922502
1.32083333333333,-0.646346257907891
1.325,-0.544687737258925
1.32916666666666,-0.441498906800372
1.33333333333333,-0.337051285202934
1.3375,-0.231621770812319
1.34166666666666,-0.125491576299809
1.34583333333333,-0.0189451421785502
1.35,0.0877309664303501
1.35416666666666,0.194249174937891
1.35833333333333,0.300322021983202
1.3625,0.405663284974275
1.36666666666666,0.509989103871512
1.37083333333333,0.61301909851981
1.375,0.714477474731419
1.37916666666666,0.814094114271859
1.38333333333333,0.911605643674831
1.3875,1.00675647682179
1.39166666666666,1.09929982596784
1.39583333333333,1.18899867585757
1.4,1.27562671532336
1.40416666666666,1.35896922102311
1.40833333333333,1.43882388717457
1.4125,1.51500159620373
1.41666666666666,1.58732712415947
1.42083333333333,1.65563977566521
1.425,1.71979394294556
1.42916666666666,1.77965958386605
1.43333333333333,1.83512261427317
1.4375,1.88608521039587
1.44166666666666,1.93246601758954
1.44583333333333,1.97420026244699
1.45,2.01123976601378
1.45416666666666,2.04355285671884
1.45833333333333,2.07112418269938
1.4625,2.09395442398603
1.46666666666666,2.11205990643675
1.47083333333333,2.12547212012976
1.475,2.13423714627431
1.47916666666666,2.13841499773104
1.48333333333333,2.13807887941048
1.4875,2.13331437575645
1.49166666666666,2.12421857360649
1.49583333333333,2.1108991294395
1.5,2.09347329080341
1.50416666666666,2.07206688224898
1.50833333333333,2.04681326644436
1.5125,2.01785229140725
1.51666666666666,1.98532923476585
1.52083333333333,1.9493937557809
1.525,1.91019886558513
1.52916666666666,1.86789992549468
1.53333333333333,1.82265368263699
1.5375,1.77461735133441
1.54166666666666,1.7239477477365
1.54583333333333,1.67080048426413
1.55,1.61532922928301
1.55416666666666,1.55768503643953
1.55833333333333,1.49801574690741
1.5625,1.43646546677378
1.56666666666666,1.37317412072517
1.57083333333333,1.30827708224148
1.575,1.24190487957919
1.57916666666666,1.17418297598597
1.58333333333333,1.1052316219763
1.5875,1.03516577670356
1.59166666666666,0.964095095108312
1.59583333333333,0.892123977023113
1.6,0.819351674101633
1.60416666666666,0.745872450246058
1.60833333333333,0.67177579102892
1.6125,0.597146657556489
1.61666666666666,0.522065780197433
1.62083333333333,0.446609987720597
1.625,0.370852567170132
1.62916666666666,0.294863650639878
1.63333333333333,0.218710624110414
1.6375,0.142458554939403
1.64166666666666,0.0661706336352706
1.64583333333333,-0.0100913735590563
1.65,-0.0862666650151232
1.65416666666666,-0.162294940516771
1.65833333333333,-0.238115937893366
1.6625,-0.31366897290209
1.66666666666666,-0.388892485663475
1.67083333333333,-0.463723596970821
1.675,-0.538097677816848
1.67916666666666,-0.611947935463564
1.68333333333333,-0.685205019483536
1.6875,-0.757796651266948
1.69166666666666,-0.829647280363778
1.69583333333333,-0.900677771545118
1.7,-0.970805125892884
1.70416666666666,-1.03994223984111
1.70833333333333,-1.1079977057317
1.7125,-1.17487565759051
1.71666666666666,-1.24047566569086
1.72083333333333,-1.30469268338609
1.725,-1.36741704947983
1.72916666666666,-1.42853454916577
1.73333333333333,-1.48792653625092
1.7375,-1.54547011894287
1.74166666666666,-1.6010384110406
1.74583333333333,-1.65450084981134
1.75,-1.7057235811173
1.75416666666666,-1.75456991181092
1.75833333333333,-1.80090082847256
1.7625,-1.84457558090648
1.76666666666666,-1.88545232781749
1.77083333333333,-1.92338884133963
1.775,-1.9582432661044
1.77916666666666,-1.98987492773455
1.78333333333333,-2.01814518476831
1.78749999999999,-2.04291831730697
1.79166666666666,-2.06406244486019
1.79583333333333,-2.08145046538795
1.79999999999999,-2.09496100690732
1.80416666666666,-2.1044793827298
1.80833333333333,-2.1098985411079
1.81249999999999,-2.1111199999667
1.81666666666666,-2.10805475744397
1.82083333333333,-2.10062416911161
1.82499999999999,-2.08876078311788
1.82916666666666,-2.07240912489057
1.83333333333333,-2.05152642363699
1.83749999999999,-2.0260832735941
1.84166666666666,-1.9960642236403
1.84583333333333,-1.96146828986444
1.84999999999999,-1.92230938644703
1.85416666666666,-1.87861667121109
1.85833333333333,-1.83043480310164
1.86249999999999,-1.77782410976513
1.86666666666666,-1.72086066433476
1.87083333333333,-1.65963627134145
1.87499999999999,-1.59425836250997
1.87916666666666,-1.52484980392772
1.88333333333333,-1.4515486167213
1.88749999999999,-1.37450761402519
1.89166666666666,-1.29389395742636
1.89583333333333,-1.20988863667428
1.89999999999999,-1.12268587658083
1.90416666666666,-1.03249247551
1.90833333333333,-0.939527079938874
1.91249999999999,-0.84401939978155
1.91666666666666,-0.746209369224757
1.92083333333333,-0.64634625790846
1.92499999999999,-0.544687737258825
1.92916666666666,-0.441498906800418
1.93333333333333,-0.337051285202915
1.93749999999999,-0.231621770812447
1.94166666666666,-0.125491576299708
1.94583333333333,-0.0189451421787013
1.94999999999999,0.0877309664302746
1.95416666666666,0.194249174937755
1.95833333333333,0.300322021983106
1.96249999999999,0.405663284974304
1.96666666666666,0.509989103871666
1.97083333333333,0.613019098519532
1.97499999999999,0.714477474731446
1.97916666666666,0.814094114272092
1.98333333333333,0.911605643674477
1.98749999999999,1.00675647682155
1.99166666666666,1.0992998259683
1.99583333333333,1.18899867585673
1.99999999999999,1.27562671532395
2.00416666666666,1.35896922102347
2.00833333333333,1.43882388717343
2.01249999999999,1.51500159620495
2.01666666666666,1.58732712415869
2.02083333333333,1.65563977566576
2.025,1.71979394294585
2.02916666666666,1.77965958386548
2.03333333333333,1.83512261427383
2.0375,1.88608521039561
2.04166666666666,1.93246601758981
2.04583333333333,1.97420026244794
2.05,2.01123976601233
2.05416666666666,2.0435528567197
2.05833333333333,2.07112418269934
2.0625,2.0939544239854
2.06666666666666,2.11205990643811
2.07083333333333,2.12547212012982
2.075,2.13423714627377
2.07916666666666,2.13841499773222
2.08333333333333,2.13807887940934
2.0875,2.13331437575717
2.09166666666667,2.12421857360648
2.09583333333333,2.11089912943873
2.1,2.09347329080483
2.10416666666667,2.07206688224865
2.10833333333333,2.04681326644396
2.1125,2.0178522914089
2.11666666666667,1.9853292347648
2.12083333333333,1.94939375578116
2.125,1.91019886558522
2.12916666666667,1.86789992549403
2.13333333333333,1.82265368263844
2.1375,1.77461735133336
2.14166666666667,1.72394774773668
2.14583333333333,1.670800484264
2.15,1.61532922928256
2.15416666666667,1.55768503644053
2.15833333333334,1.49801574690698
2.1625,1.43646546677346
2.16666666666667,1.37317412072535
2.17083333333334,1.30827708224102
2.175,1.24190487957976
2.17916666666667,1.17418297598522
2.18333333333334,1.10523162197685
2.1875,1.03516577670328
2.19166666666667,0.964095095108101
2.19583333333334,0.892123977023223
2.2,0.819351674101511
2.20416666666667,0.74587245024578
2.20833333333334,0.671775791028907
2.2125,0.597146657556268
2.21666666666667,0.522065780197347
2.22083333333334,0.446609987720426
2.22500000000001,0.370852567169807
2.22916666666667,0.294863650639624
2.23333333333334,0.218710624110408
2.23750000000001,0.142458554939374
2.24166666666667,0.0661706336347558
2.24583333333334,-0.0100913735590869
2.25000000000001,-0.0862666650154496
2.25416666666667,-0.162294940517039
2.25833333333334,-0.238115937893676
2.26250000000001,-0.313668972902271
2.26666666666667,-0.38889248566346
2.27083333333334,-0.463723596971508
2.27500000000001,-0.538097677816814
2.27916666666667,-0.611947935464202
2.28333333333334,-0.68520501948381
2.28750000000001,-0.757796651267142
2.29166666666668,-0.829647280364279
2.29583333333334,-0.900677771545497
2.30000000000001,-0.970805125892882
2.30416666666668,-1.03994223984183
2.30833333333334,-1.10799770573199
2.31250000000001,-1.17487565759083
2.31666666666668,-1.24047566569147
2.32083333333334,-1.30469268338604
2.32500000000001,-1.36741704948001
2.32916666666668,-1.42853454916659
2.33333333333334,-1.48792653625056
2.33750000000001,-1.54547011894388
2.34166666666668,-1.60103841104065
2.34583333333334,-1.65450084981181
2.35000000000001,-1.70572358111781
2.35416666666668,-1.75456991181067
2.35833333333335,-1.80090082847363
2.36250000000001,-1.84457558090609
2.36666666666668,-1.88545232781792
2.37083333333335,-1.92338884133993
2.37500000000001,-1.95824326610547
2.37916666666668,-1.98987492773383
2.38333333333335,-2.01814518476878
2.38750000000001,-2.04291831730744
2.39166666666668,-2.06406244486022
2.39583333333335,-2.08145046538851
2.40000000000001,-2.09496100690727
2.40416666666668,-2.10447938273002
2.40833333333335,-2.10989854110823
2.41250000000001,-2.11111999996627
2.41666666666668,-2.10805475744429
2.42083333333335,-2.1006241691117
2.42500000000002,-2.0887607831185
2.42916666666668,-2.07240912488965
2.43333333333335,-2.05152642363719
2.43750000000002,-2.02608327359376
2.44166666666668,-1.9960642236405
2.44583333333335,-1.96146828986429
2.45000000000002,-1.92230938644704
2.45416666666668,-1.87861667121085
2.45833333333335,-1.8304348031014
2.46250000000002,-1.7778241097651
2.46666666666668,-1.72086066433439
2.47083333333335,-1.65963627134098
2.47500000000002,-1.59425836250978
2.47916666666668,-1.52484980392705
2.48333333333335,-1.45154861672155
2.48750000000002,-1.37450761402447
2.49166666666669,-1.29389395742569
2.49583333333335,-1.20988863667435
2.50000000000002,-1.12268587657994
2.50416666666669,-1.03249247550931
2.50833333333335,-0.939527079938492
2.51250000000002,-0.844019399780683
2.51666666666669,-0.746209369224364
2.52083333333335,-0.646346257907612
2.52500000000002,-0.54468773725807
2.52916666666669,-0.441498906799709
2.53333333333335,-0.337051285202158
2.53750000000002,-0.231621770811757
2.54166666666669,-0.125491576298853
2.54583333333335,-0.0189451421779134
2.55000000000002,0.0877309664308911
2.55416666666669,0.194249174938932
2.55833333333336,0.300322021983651
2.56250000000002,0.405663284975297
2.56666666666669,0.509989103872441
2.57083333333336,0.613019098520234
2.57500000000002,0.714477474732546
2.57916666666669,0.814094114272372
2.58333333333336,0.911605643675704
2.58750000000002,1.00675647682227
2.59166666666669,1.09929982596882
2.59583333333336,1.18899867585805
2.60000000000002,1.27562671532429
2.60416666666669,1.35896922102429
2.60833333333336,1.43882388717462
2.61250000000002,1.51500159620462
2.61666666666669,1.58732712415991
2.62083333333336,1.65563977566621
2.62500000000003,1.71979394294616
2.62916666666669,1.77965958386622
2.63333333333336,1.83512261427405
2.63750000000003,1.88608521039586
2.64166666666669,1.93246601759062
2.64583333333336,1.97420026244779
2.65000000000003,2.01123976601337
2.65416666666669,2.04355285671972
2.65833333333336,2.07112418269953
2.66250000000003,2.09395442398618
2.66666666666669,2.11205990643722
2.67083333333336,2.12547212013023
2.67500000000003,2.13423714627409
2.67916666666669,2.13841499773151
2.68333333333336,2.13807887941019
2.68750000000003,2.13331437575707
2.6916666666667,2.12421857360578
2.69583333333336,2.11089912943994
2.70000000000003,2.09347329080344
2.7041666666667,2.07206688224862
2.70833333333336,2.04681326644352
2.71250000000003,2.01785229140823
2.7166666666667,1.98532923476555
2.72083333333336,1.94939375578082
2.72500000000003,1.91019886558429
2.7291666666667,1.86789992549489
2.73333333333336,1.82265368263677
2.73750000000003,1.77461735133286
2.7416666666667,1.72394774773757
2.74583333333336,1.67080048426299
2.75000000000003,1.61532922928259
2.7541666666667,1.55768503643963
2.75833333333337,1.49801574690653
2.76250000000003,1.43646546677314
2.7666666666667,1.37317412072468
2.77083333333337,1.30827708224045
2.77500000000003,1.24190487957937
2.7791666666667,1.17418297598484
2.78333333333337,1.10523162197608
2.78750000000003,1.03516577670235
2.7916666666667,0.96409509510813
2.79583333333337,0.892123977022351
2.80000000000003,0.819351674100889
2.8041666666667,0.74587245024553
2.80833333333337,0.671775791028106
2.81250000000003,0.597146657555663
2.8166666666667,0.522065780196965
2.82083333333337,0.446609987719494
2.82500000000004,0.370852567169677
2.8291666666667,0.294863650638818
2.83333333333337,0.218710624109857
2.83750000000004,0.142458554938546
2.8416666666667,0.0661706336343559
2.84583333333337,-0.0100913735598212
2.85000000000004,-0.0862666650160404
2.8541666666667,-0.162294940517507
2.85833333333337,-0.238115937894329
2.86250000000004,-0.313668972902916
2.8666666666667,-0.388892485664267
2.87083333333337,-0.46372359697184
2.87500000000004,-0.538097677817475
2.8791666666667,-0.611947935464864
2.88333333333337,-0.685205019483919
2.88750000000004,-0.757796651268031
2.89166666666671,-0.829647280364609
2.89583333333337,-0.900677771545826
2.90000000000004,-0.970805125894251
2.90416666666671,-1.03994223984141
2.90833333333337,-1.10799770573234
2.91250000000004,-1.17487565759192
2.91666666666671,-1.24047566569139
2.92083333333337,-1.30469268338703
2.92500000000004,-1.36741704948023
2.92916666666671,-1.42853454916742
2.93333333333337,-1.48792653625147
2.93750000000004,-1.54547011894331
2.94166666666671,-1.60103841104167
2.94583333333337,-1.65450084981219
2.95000000000004,-1.70572358111834
2.95416666666671,-1.75456991181097
2.95833333333338,-1.80090082847346
2.96250000000004,-1.84457558090702
2.96666666666671,-1.88545232781773
2.97083333333338,-1.92338884134053
2.97500000000004,-1.95824326610544
2.97916666666671,-1.98987492773414
2.98333333333338,-2.01814518477337
2.98750000000004,-2.04291831730494
2.99166666666671,-2.06406244486151
2.99583333333338,-2.08145046539229
3.00000000000004,-2.09496100690062
3.00416666666671,-2.10447938273376
3.00833333333338,-2.10989854110721
3.01250000000004,-2.11111999996657
3.01666666666671,-2.10805475744365
3.02083333333338,-2.100624169112
3.02500000000005,-2.0887607831185
3.02916666666671,-2.07240912488911
3.03333333333338,-2.05152642363689
3.03750000000005,-2.02608327359329
3.04166666666671,-1.99606422363953
3.04583333333338,-1.9614682898638
3.05000000000005,-1.92230938644649
3.05416666666671,-1.87861667121438
3.05833333333338,-1.83043480309786
3.06250000000005,-1.77782410976647
3.06666666666671,-1.72086066433665
3.07083333333338,-1.65963627133479
3.07500000000005,-1.594258362512
3.07916666666671,-1.52484980392662
3.08333333333338,-1.45154861671656
3.08750000000005,-1.37450761402984
3.09166666666672,-1.2938939574227
3.09583333333338,-1.209888636673
3.10000000000005,-1.12268587658404
3.10416666666672,-1.03249247550195
3.10833333333338,-0.939527079940874
3.11250000000005,-0.844019399779633
3.11666666666672,-0.746209369219553
3.12083333333338,-0.646346257913099
3.12500000000005,-0.544687737254249
3.12916666666672,-0.441498906799693
3.13333333333338,-0.337051285204875
3.13750000000005,-0.231621770804977
3.14166666666672,-0.125491576301337
3.14583333333338,-0.0189451421762398
3.15000000000005,0.0877309664351785
3.15416666666672,0.194249174933972
3.15833333333339,0.300322021987462
3.16250000000005,0.405663284975268
3.16666666666672,0.509989103870224
3.17083333333339,0.613019098526311
3.17500000000005,0.714477474730423
3.17916666666672,0.814094114274027
3.18333333333339,0.911605643679475
3.18750000000005,1.00675647681759
3.19166666666672,1.09929982597265
3.19583333333339,1.18899867585784
3.20000000000005,1.27562671532202
3.20416666666672,1.35896922102937
3.20833333333339,1.43882388717296
3.21250000000005,1.5150015962061
3.21666666666672,1.58732712416363
3.22083333333339,1.65563977566066
3.22500000000006,1.71979394294964
3.22916666666672,1.77965958386623
3.23333333333339,1.83512261427154
3.23750000000006,1.88608521040221
3.24166666666672,1.93246601758617
3.24583333333339,1.97420026244984
3.25000000000006,2.01123976601604
3.25416666666672,2.04355285671558
3.25833333333339,2.07112418270168
3.26250000000006,2.09395442398567
3.26666666666672,2.1120599064339
3.27083333333339,2.12547212013705
3.27500000000006,2.13423714626924
3.27916666666672,2.13841499773411
3.28333333333339,2.1380788794126
3.28750000000006,2.13331437575162
3.29166666666673,2.12421857360809
3.29583333333339,2.11089912943949
3.30000000000006,2.09347329079962
3.30416666666673,2.0720668822538
3.30833333333339,2.0468132664415
3.31250000000006,2.01785229140755
3.31666666666673,1.98532923476876
3.32083333333339,1.94939375577469
3.32500000000006,1.91019886558775
3.32916666666673,1.86789992549283
3.33333333333339,1.82265368263371
3.33750000000006,1.77461735133834
3.34166666666673,1.72394774773305
3.34583333333339,1.67080048426425
3.35000000000006,1.61532922928466
3.35416666666673,1.5576850364344
3.3583333333334,1.49801574690828
3.36250000000006,1.43646546677227
3.36666666666673,1.37317412072071
3.3708333333334,1.30827708224575
3.37500000000006,1.24190487957604
3.37916666666673,1.17418297598449
3.3833333333334,1.10523162197907
3.38750000000006,1.03516577669694
3.39166666666673,0.964095095109823
3.3958333333334,0.892123977021181
3.40000000000006,0.819351674097191
3.40416666666673,0.745872450250244
3.4083333333334,0.671775791024977
3.41250000000006,0.597146657555689
3.41666666666673,0.522065780199308
3.4208333333334,0.446609987714183
3.42500000000007,0.370852567171245
3.42916666666673,0.294863650637908
3.4333333333334,0.218710624106214
3.43750000000007,0.142458554942952
3.44166666666673,0.0661706336313608
3.4458333333334,-0.010091373559857
3.45000000000007,-0.0862666650139087
3.45416666666673,-0.162294940522616
3.4583333333334,-0.23811593789254
3.46250000000007,-0.313668972904036
3.46666666666673,-0.388892485667536
3.4708333333334,-0.463723596968024
3.47500000000007,-0.538097677820163
3.47916666666673,-0.611947935464846
3.4833333333334,-0.685205019482075
3.48750000000007,-0.757796651272974
3.49166666666674,-0.829647280362971
3.4958333333334,-0.900677771546801
3.50000000000007,-0.970805125897436
3.50416666666674,-1.03994223983777
3.5083333333334,-1.10799770573477
3.51250000000007,-1.17487565759189
3.51666666666674,-1.240475665689
3.5208333333334,-1.30469268339218
3.52500000000007,-1.36741704947814
3.52916666666674,-1.42853454916855
3.5333333333334,-1.4879265362542
3.53750000000007,-1.54547011893986
3.54166666666674,-1.60103841104379
3.5458333333334,-1.65450084981208
3.55000000000007,-1.70572358111624
3.55416666666674,-1.75456991181579
3.55833333333341,-1.80090082847193
3.56250000000007,-1.84457558090696
3.56666666666674,-1.88545232782122
3.57083333333341,-1.9233888413365
3.57500000000007,-1.95824326610747
3.57916666666674,-1.98987492773437
3.58333333333341,-2.01814518476655
3.58750000000007,-2.04291831731179
3.59166666666674,-2.0640624448583
3.59583333333341,-2.08145046538893
3.60000000000007,-2.09496100691119
3.60416666666674,-2.10447938272505
