"Linear Acceleration"
"Time (sec)","Linear Acceleration2 (meter/sec**2)"
1.47083333333333,2.65825824165677
1.475,1.54963026561502
1.47916666666666,0.45702441593094
1.48333333333333,-0.616488377368522
1.4875,-1.66804036147991
1.49166666666666,-2.69498138849797
1.49583333333333,-3.69489112380738
1.5,-4.66558880512254
1.50416666666666,-5.60514047919821
1.50833333333333,-6.51186364968229
1.5125,-7.38432927538811
1.51666666666666,-8.22136117619574
1.52083333333333,-9.02203289675468
1.525,-9.78566210166323
1.52916666666666,-10.5118027037831
1.53333333333333,-11.2002348477154
1.5375,-11.8509529802181
1.54166666666666,-12.4641522469761
1.54583333333333,-13.0402134246305
1.55,-13.5796867072648
1.55416666666666,-14.0832745342077
1.55833333333333,-14.5518137964445
1.5625,-14.9862576172852
1.56666666666666,-15.3876569865386
1.57083333333333,-15.7571424499049
1.575,-16.0959060798655
1.57916666666666,-16.4051839142679
1.58333333333333,-16.6862389711368
1.5875,-16.9403450847546
1.59166666666666,-17.1687715463177
1.59583333333333,-17.3727687326364
1.6,-17.5535547492154
1.60416666666666,-17.7123031252543
1.60833333333333,-17.8501316096983
1.6125,-17.9680920555172
1.61666666666666,-18.067161403075
1.62083333333333,-18.1482337070663
1.625,-18.2121133374154
1.62916666666666,-18.2595089173283
1.63333333333333,-18.29102868853
1.6375,-18.3071763294154
1.64166666666666,-18.3083481282925
1.64583333333333,-18.2948307340275
1.65,-18.2667999305886
1.65416666666666,-18.2243201885726
1.65833333333333,-18.1673450217253
1.6625,-18.0957181785239
1.66666666666666,-18.0091756026944
1.67083333333333,-17.9073482027426
1.675,-17.7897654271055
1.67916666666666,-17.6558596322551
1.68333333333333,-17.5049712953897
1.6875,-17.336355070846
1.69166666666666,-17.149186624848
1.69583333333333,-16.9425705153498
1.7,-16.7155487099886
1.70416666666666,-16.4671102143521
1.70833333333333,-16.1962014341787
1.7125,-15.9017374843669
1.71666666666666,-15.5826143149356
1.72083333333333,-15.237721666508
1.725,-14.8659567746084
1.72916666666666,-14.4662387711847
1.73333333333333,-14.0375236929029
1.7375,-13.5788199754918
1.74166666666666,-13.0892043360665
1.74583333333333,-12.5678378871191
1.75,-12.013982286632
1.75416666666666,-11.4270158411822
1.75833333333333,-10.8064492413882
1.7625,-10.1519408611531
1.76666666666666,-9.46331129227862
1.77083333333333,-8.74055700937266
1.775,-7.98386286318
1.77916666666666,-7.19361326489924
1.78333333333333,-6.3704018195959
1.78749999999999,-5.51503927796705
1.79166666666666,-4.62855957529483
1.79583333333333,-3.71222392040548
1.79999999999999,-2.76752272500925
1.80416666666666,-1.7961753786881
1.80833333333333,-0.800127777615192
1.81249999999999,0.218452382194042
1.81666666666666,1.25718252021849
1.82083333333333,2.31347425116799
1.82499999999999,3.38454450599948
1.82916666666666,4.46742860836294
1.83333333333333,5.55899512742574
1.83749999999999,6.65596232605293
1.84166666666666,7.75491606794845
1.84583333333333,8.85232887774916
1.84999999999999,9.94458004272089
1.85416666666666,11.0279764490071
1.85833333333333,12.0987739754902
1.86249999999999,13.1531992162933
1.86666666666666,14.1874713038933
1.87083333333333,15.1978236634762
1.87499999999999,16.1805254821545
1.87916666666666,17.1319027428399
1.88333333333333,18.0483586743094
1.88749999999999,18.9263934550752
1.89166666666666,19.7626231250851
1.89583333333333,20.5537974989333
1.89999999999999,21.2968171584398
1.90416666666666,21.9887493051679
1.90833333333333,22.6268425589384
1.91249999999999,23.2085405949736
1.91666666666666,23.7314946466286
1.92083333333333,24.1935748358544
1.92499999999999,24.5928803618198
1.92916666666666,24.927748525105
1.93333333333333,25.1967626265178
1.93749999999999,25.3987587211781
1.94166666666666,25.5328312840741
1.94583333333333,25.5983377009134
1.94999999999999,25.5949017950867
1.95416666666666,25.5224160624588
1.95833333333333,25.3810430065777
1.96249999999999,25.1712152240276
1.96666666666666,24.8936344409318
1.97083333333333,24.5492693930955
1.97499999999999,24.1393525436286
1.97916666666666,23.6653756303776
1.98333333333333,23.1290839626218
1.98749999999999,22.5324695152949
1.99166666666666,21.8777626955797
1.99583333333333,21.1674228415865
1.99999999999999,20.404127328558
