"Linear Displacement"
"Time (sec)","Linear Displacement1 (meter)"
1.74166666666666,-1.30992748061393
1.74583333333333,-1.31671047307758
1.75,-1.32371160313437
1.75416666666666,-1.33092125524941
1.75833333333333,-1.338329239377
1.7625,-1.3459247824848
1.76666666666666,-1.35369652263887
1.77083333333333,-1.36163250590218
1.775,-1.36972018628288
1.77916666666666,-1.37794642894939
1.78333333333333,-1.38629751690606
1.78749999999999,-1.39475916129663
1.79166666666666,-1.4033165154732
1.79583333333333,-1.41195419293588
1.79999999999999,-1.42065628921391
1.80416666666666,-1.42940640772201
1.80833333333333,-1.43818768958822
1.81249999999999,-1.44698284741062
1.81666666666666,-1.45577420286158
1.82083333333333,-1.46454372801973
1.82499999999999,-1.47327309027274
1.82916666666666,-1.48194370059792
1.83333333333333,-1.4905367649944
1.83749999999999,-1.49903333880938
1.84166666666666,-1.50741438367328
1.84583333333333,-1.51566082673364
1.84999999999999,-1.5237536218569
1.85416666666666,-1.53167381244985
1.85833333333333,-1.53940259553909
1.86249999999999,-1.54692138673754
1.86666666666666,-1.55421188572108
1.87083333333333,-1.56125614183667
1.87499999999999,-1.56803661946438
1.87916666666666,-1.57453626276083
1.88333333333333,-1.58073855941881
1.88749999999999,-1.58662760308823
1.89166666666666,-1.59218815411601
1.89583333333333,-1.59740569827715
1.89999999999999,-1.60226650318505
1.90416666666666,-1.60675767208694
1.90833333333333,-1.61086719476838
1.91249999999999,-1.61458399531028
1.91666666666666,-1.61789797646128
1.92083333333333,-1.62080006040864
1.92499999999999,-1.62328222575054
1.92916666666666,-1.62533754049315
1.93333333333333,-1.62696019091537
1.93749999999999,-1.62814550616453
1.94166666666666,-1.62888997846517
1.94583333333333,-1.6291912788434
1.94999999999999,-1.62904826828755
1.95416666666666,-1.62846100428564
1.95833333333333,-1.62743074269917
1.96249999999999,-1.62595993495137
1.96666666666666,-1.62405222052787
1.97083333333333,-1.6217124148068
1.97499999999999,-1.61894649225508
1.97916666666666,-1.61576156504812
1.98333333333333,-1.61216585719019
1.98749999999999,-1.60816867423455
1.99166666666666,-1.60378036872338
1.99583333333333,-1.59901230149035
1.99999999999999,-1.59387679899108
2.00416666666666,-1.58838710684977
2.00833333333333,-1.58255733983432
2.01249999999999,-1.57640242849516
2.01666666666666,-1.56993806272724
2.02083333333333,-1.56318063253735
2.025,-1.55614716632217
2.02916666666666,-1.5488552669837
2.03333333333333,-1.54132304622954
2.0375,-1.5335690574239
2.04166666666666,-1.525612227372
2.04583333333333,-1.51747178743443
2.05,-1.50916720437902
2.05416666666666,-1.50071811138532
2.05833333333333,-1.49214423962054
2.0625,-1.48346535080548
2.06666666666666,-1.47470117118395
2.07083333333333,-1.46587132729997
2.075,-1.45699528397254
2.07916666666666,-1.44809228483915
2.08333333333333,-1.43918129581514
2.0875,-1.4302809517883
2.09166666666667,-1.42140950683557
2.09583333333333,-1.41258478821272
2.1,-1.40382415432866
2.10416666666667,-1.39514445687421
2.10833333333333,-1.38656200723111
2.1125,-1.3780925472422
2.11666666666667,-1.36975122437808
2.12083333333333,-1.3615525712903
2.125,-1.35351048969705
2.12916666666667,-1.34563823850481
2.13333333333333,-1.3379484260298
2.1375,-1.33045300614581
2.14166666666667,-1.32316327815205
2.14583333333333,-1.31608989012524
2.15,-1.30924284549504
2.15416666666667,-1.30263151256151
2.15833333333334,-1.29626463665724
2.1625,-1.29015035464522
2.16666666666667,-1.2842962114367
2.17083333333334,-1.27870917821019
2.175,-1.27339567201401
2.17916666666667,-1.26836157643947
2.18333333333334,-1.26361226305958
2.1875,-1.25915261333888
2.19166666666667,-1.25498704073316
2.19583333333334,-1.25111951271278
2.2,-1.24755357245971
2.20416666666667,-1.24429236000636
2.20833333333334,-1.24133863260245
2.2125,-1.23869478411521
2.21666666666667,-1.23636286328723
2.22083333333334,-1.23434459069502
2.22500000000001,-1.23264137427059
2.22916666666667,-1.23125432326582
2.23333333333334,-1.23018426055789
2.23750000000001,-1.22943173321068
2.24166666666667,-1.22899702122381
2.24583333333334,-1.22888014441703
2.25000000000001,-1.22908086741263
2.25416666666667,-1.22959870269406
2.25833333333334,-1.2304329117328
2.26250000000001,-1.23158250419015
2.26666666666667,-1.23304623521429
2.27083333333334,-1.23482260086688
2.27500000000001,-1.23690983172736
2.27916666666667,-1.23930588473687
2.28333333333334,-1.24200843335803
2.28750000000001,-1.24501485614083
2.29166666666668,-1.24832222379959
2.29583333333334,-1.25192728492089
2.30000000000001,-1.25582645043716
2.30416666666668,-1.26001577701601
2.30833333333334,-1.2644909495308
2.31250000000001,-1.26924726279312
2.31666666666668,-1.27427960274303
2.32083333333334,-1.27958242730752
2.32500000000001,-1.28514974715194
2.32916666666668,-1.29097510656204
2.33333333333334,-1.29705156470642
2.33750000000001,-1.30337167753951
2.34166666666668,-1.30992748061396
2.34583333333334,-1.31671047307761
2.35000000000001,-1.3237116031344
2.35416666666668,-1.33092125524944
2.35833333333335,-1.33832923937704
2.36250000000001,-1.34592478248483
2.36666666666668,-1.35369652263891
2.37083333333335,-1.36163250590222
2.37500000000001,-1.36972018628292
2.37916666666668,-1.37794642894943
2.38333333333335,-1.3862975169061
2.38750000000001,-1.39475916129668
2.39166666666668,-1.40331651547324
2.39583333333335,-1.41195419293593
2.40000000000001,-1.42065628921396
2.40416666666668,-1.42940640772205
2.40833333333335,-1.43818768958827
2.41250000000001,-1.44698284741067
2.41666666666668,-1.45577420286163
2.42083333333335,-1.46454372801978
2.42500000000002,-1.47327309027279
2.42916666666668,-1.48194370059797
2.43333333333335,-1.49053676499445
2.43750000000002,-1.49903333880943
2.44166666666668,-1.50741438367333
2.44583333333335,-1.51566082673369
2.45000000000002,-1.52375362185695
2.45416666666668,-1.5316738124499
2.45833333333335,-1.53940259553913
2.46250000000002,-1.54692138673758
2.46666666666668,-1.55421188572113
2.47083333333335,-1.56125614183671
2.47500000000002,-1.56803661946442
2.47916666666668,-1.57453626276087
2.48333333333335,-1.58073855941885
2.48750000000002,-1.58662760308826
2.49166666666669,-1.59218815411604
2.49583333333335,-1.59740569827718
2.50000000000002,-1.60226650318508
2.50416666666669,-1.60675767208697
2.50833333333335,-1.61086719476841
2.51250000000002,-1.6145839953103
2.51666666666669,-1.6178979764613
2.52083333333335,-1.62080006040866
2.52500000000002,-1.62328222575056
2.52916666666669,-1.62533754049316
2.53333333333335,-1.62696019091538
2.53750000000002,-1.62814550616453
2.54166666666669,-1.62888997846517
2.54583333333335,-1.6291912788434
2.55000000000002,-1.62904826828754
2.55416666666669,-1.62846100428564
2.55833333333336,-1.62743074269916
2.56250000000002,-1.62595993495136
2.56666666666669,-1.62405222052785
2.57083333333336,-1.62171241480677
2.57500000000002,-1.61894649225506
2.57916666666669,-1.61576156504809
2.58333333333336,-1.61216585719016
2.58750000000002,-1.60816867423451
2.59166666666669,-1.60378036872334
2.59583333333336,-1.59901230149031
2.60000000000002,-1.59387679899103
2.60416666666669,-1.58838710684972
2.60833333333336,-1.58255733983426
2.61250000000002,-1.57640242849511
2.61666666666669,-1.56993806272719
2.62083333333336,-1.5631806325373
2.62500000000003,-1.55614716632211
2.62916666666669,-1.54885526698364
2.63333333333336,-1.54132304622948
2.63750000000003,-1.53356905742383
2.64166666666669,-1.52561222737193
2.64583333333336,-1.51747178743436
2.65000000000003,-1.50916720437895
2.65416666666669,-1.50071811138525
2.65833333333336,-1.49214423962047
2.66250000000003,-1.48346535080541
2.66666666666669,-1.47470117118388
2.67083333333336,-1.46587132729989
2.67500000000003,-1.45699528397247
2.67916666666669,-1.44809228483908
2.68333333333336,-1.43918129581506
2.68750000000003,-1.43028095178822
2.6916666666667,-1.4214095068355
2.69583333333336,-1.41258478821264
2.70000000000003,-1.40382415432859
2.7041666666667,-1.39514445687414
2.70833333333336,-1.38656200723104
2.71250000000003,-1.37809254724213
2.7166666666667,-1.36975122437801
2.72083333333336,-1.36155257129024
2.72500000000003,-1.35351048969698
2.7291666666667,-1.34563823850474
2.73333333333336,-1.33794842602974
2.73750000000003,-1.33045300614575
2.7416666666667,-1.32316327815199
2.74583333333336,-1.31608989012518
2.75000000000003,-1.30924284549498
2.7541666666667,-1.30263151256145
2.75833333333337,-1.29626463665718
2.76250000000003,-1.29015035464517
2.7666666666667,-1.28429621143665
2.77083333333337,-1.27870917821015
2.77500000000003,-1.27339567201396
2.7791666666667,-1.26836157643943
